id,zip,url
22225,2390-malle,https://immovlan.be/en/detail/residence/for-sale/2390/malle/vbd90396
22226,2390-malle,https://immovlan.be/en/detail/villa/for-sale/2390/malle/rbv33407
22227,2390-malle,https://immovlan.be/en/detail/residence/for-sale/2390/malle/rbv28571
22228,2390-malle,https://immovlan.be/en/detail/residence/for-sale/2390/malle/rbv27482
22229,2390-malle,https://immovlan.be/en/detail/residence/for-sale/2390/malle/vbd87207
22230,2390-malle,https://immovlan.be/en/detail/residence/for-sale/2390/malle/rbv23068
22231,2390-malle,https://immovlan.be/en/detail/residence/for-sale/2390/malle/rbu98222
22232,2390-malle,https://immovlan.be/en/detail/residence/for-sale/2390/malle/rbu98208
22233,2390-malle,https://immovlan.be/en/detail/residence/for-sale/2390/malle/rbv10519
22234,2390-malle,https://immovlan.be/en/detail/residence/for-sale/2390/malle/rbu98221
22235,2390-malle,https://immovlan.be/en/detail/duplex/for-sale/2390/malle/rbu94982
22236,2390-malle,https://immovlan.be/en/detail/residence/for-sale/2390/malle/vbd05496
22237,2390-malle,https://immovlan.be/en/detail/residence/for-sale/2390/malle/vbc58284
22238,2390-malle,https://immovlan.be/en/detail/residence/for-sale/2390/malle/rbs38386
22239,2390-malle,https://immovlan.be/en/detail/residence/for-sale/2390/malle/rbj54467
22240,2390-malle,https://immovlan.be/en/detail/residence/for-sale/2390/malle/rbi93293
22241,2390-malle,https://immovlan.be/en/detail/residence/for-sale/2390/malle/rbi93292
22242,2390-malle,https://immovlan.be/en/detail/residence/for-sale/2390/malle/rbi93291
22243,2390-malle,https://immovlan.be/en/detail/residence/for-sale/2390/malle/rbi93289
22244,2390-malle,https://immovlan.be/en/detail/residence/for-sale/2390/malle/rbi93288
22245,2390-malle,https://immovlan.be/en/detail/residence/for-sale/2390/malle/vbd77044
22246,2390-malle,https://immovlan.be/en/detail/residence/for-sale/2390/malle/rbv03528
