id,zip,url
7928,6440-boussu-lez-walcourt,https://immovlan.be/en/detail/chalet/for-sale/6440/froidchapelle/vwd16712
7929,6440-boussu-lez-walcourt,https://immovlan.be/en/detail/bungalow/for-sale/6440/froidchapelle/vbd89264
7930,6440-boussu-lez-walcourt,https://immovlan.be/en/detail/residence/for-sale/6440/froidchapelle/vbd88866
7931,6440-boussu-lez-walcourt,https://immovlan.be/en/detail/residence/for-sale/6440/froidchapelle/vbd86755
7932,6440-boussu-lez-walcourt,https://immovlan.be/en/detail/residence/for-sale/6440/froidchapelle/vbd86754
7933,6440-boussu-lez-walcourt,https://immovlan.be/en/detail/residence/for-sale/6440/froidchapelle/vbd70145
7934,6440-boussu-lez-walcourt,https://immovlan.be/en/detail/bungalow/for-sale/6440/froidchapelle/vbd67945
7935,6440-boussu-lez-walcourt,https://immovlan.be/en/detail/residence/for-sale/6440/froidchapelle/vbd62737
7937,6440-boussu-lez-walcourt,https://immovlan.be/en/detail/villa/for-sale/6440/froidchapelle/vbd75521
7938,6440-boussu-lez-walcourt,https://immovlan.be/en/detail/residence/for-sale/6440/froidchapelle/vbd65931
7939,6440-boussu-lez-walcourt,https://immovlan.be/en/detail/residence/for-sale/6440/froidchapelle/vbd50645
7940,6440-boussu-lez-walcourt,https://immovlan.be/en/detail/villa/for-sale/6440/froidchapelle/vbd47651
7941,6440-boussu-lez-walcourt,https://immovlan.be/en/detail/residence/for-sale/6440/froidchapelle/vbd12728
7942,6440-boussu-lez-walcourt,https://immovlan.be/en/detail/residence/for-sale/6440/froidchapelle/vbd12727
7945,6440-boussu-lez-walcourt,https://immovlan.be/en/detail/villa/for-sale/6440/froidchapelle/vbd47488
7947,6440-boussu-lez-walcourt,https://immovlan.be/en/detail/chalet/for-sale/6440/froidchapelle/vbd22568
7948,6440-boussu-lez-walcourt,https://immovlan.be/en/detail/residence/for-sale/6440/froidchapelle/vbd21338
7949,6440-boussu-lez-walcourt,https://immovlan.be/en/detail/residence/for-sale/6440/froidchapelle/vbd20410
7950,6440-boussu-lez-walcourt,https://immovlan.be/en/detail/cottage/for-sale/6440/froidchapelle/vbd07705
7951,6440-boussu-lez-walcourt,https://immovlan.be/en/detail/chalet/for-sale/6440/froidchapelle/vbd00473
7954,6440-boussu-lez-walcourt,https://immovlan.be/en/detail/villa/for-sale/6440/froidchapelle/vbc27109
