id,zip,url
1669,4031-angleur,https://immovlan.be/en/detail/apartment/for-sale/4031/angleur/vbd48822
1670,4031-angleur,https://immovlan.be/en/detail/residence/for-sale/4031/angleur/vbd82598
1671,4031-angleur,https://immovlan.be/en/detail/residence/for-sale/4031/angleur/vbd86189
1672,4031-angleur,https://immovlan.be/en/detail/mixed-building/for-sale/4031/angleur/vbd81520
1673,4031-angleur,https://immovlan.be/en/detail/penthouse/for-sale/4031/angleur/vbd79923
1674,4031-angleur,https://immovlan.be/en/detail/investment-property/for-sale/4031/angleur/vbd78627
1675,4031-angleur,https://immovlan.be/en/detail/residence/for-sale/4031/angleur/vbd78066
1676,4031-angleur,https://immovlan.be/en/detail/residence/for-sale/4031/angleur/vbd76932
1677,4031-angleur,https://immovlan.be/en/detail/villa/for-sale/4031/angleur/vbd76740
1678,4031-angleur,https://immovlan.be/en/detail/investment-property/for-sale/4031/angleur/vbd74037
1679,4031-angleur,https://immovlan.be/en/detail/residence/for-sale/4031/angleur/vbd69763
1680,4031-angleur,https://immovlan.be/en/detail/residence/for-sale/4031/angleur/vbd68124
1681,4031-angleur,https://immovlan.be/en/detail/apartment/for-sale/4031/angleur/vbc97070
1682,4031-angleur,https://immovlan.be/en/detail/residence/for-sale/4031/angleur/vbd64986
1683,4031-angleur,https://immovlan.be/en/detail/residence/for-sale/4031/angleur/vbd62409
1684,4031-angleur,https://immovlan.be/en/detail/residence/for-sale/4031/angleur/vbd61065
1685,4031-angleur,https://immovlan.be/en/detail/apartment/for-sale/4031/angleur/vbd57305
1686,4031-angleur,https://immovlan.be/en/detail/apartment/for-sale/4031/angleur/vbd57303
1687,4031-angleur,https://immovlan.be/en/detail/residence/for-sale/4031/angleur/vbd55903
1688,4031-angleur,https://immovlan.be/en/detail/residence/for-sale/4031/angleur/vbd55805
1689,4031-angleur,https://immovlan.be/en/detail/residence/for-sale/4031/angleur/vbd51180
1690,4031-angleur,https://immovlan.be/en/detail/villa/for-sale/4031/angleur/vbd50612
1691,4031-angleur,https://immovlan.be/en/detail/ground-floor/for-sale/4031/angleur/vbd48820
1692,4031-angleur,https://immovlan.be/en/detail/apartment/for-sale/4031/angleur/vbd42905
1693,4031-angleur,https://immovlan.be/en/detail/residence/for-sale/4031/angleur/vbd02334
1694,4031-angleur,https://immovlan.be/en/detail/apartment/for-sale/4031/angleur/vbd13353
1695,4031-angleur,https://immovlan.be/en/detail/residence/for-sale/4031/angleur/vbd02551
1696,4031-angleur,https://immovlan.be/en/detail/mixed-building/for-sale/4031/angleur/vbc25774
1697,4031-angleur,https://immovlan.be/en/detail/apartment/for-sale/4031/angleur/vbb76811
1698,4031-angleur,https://immovlan.be/en/detail/apartment/for-sale/4031/angleur/vbb76810
1699,4031-angleur,https://immovlan.be/en/detail/apartment/for-sale/4031/angleur/vbb76809
1700,4031-angleur,https://immovlan.be/en/detail/apartment/for-sale/4031/angleur/vbb76805
1701,4031-angleur,https://immovlan.be/en/detail/apartment/for-sale/4031/angleur/vbb76804
1702,4031-angleur,https://immovlan.be/en/detail/residence/for-sale/4031/angleur/vbd41332
1703,4031-angleur,https://immovlan.be/en/detail/investment-property/for-sale/4031/angleur/vbd72912
