id,zip,url
29308,2160-wommelgem,https://immovlan.be/en/detail/residence/for-sale/2160/wommelgem/rbv33787
29309,2160-wommelgem,https://immovlan.be/en/detail/apartment/for-sale/2160/wommelgem/rbv29605
29310,2160-wommelgem,https://immovlan.be/en/detail/residence/for-sale/2160/wommelgem/rbv28995
29311,2160-wommelgem,https://immovlan.be/en/detail/apartment/for-sale/2160/wommelgem/rbv27971
29312,2160-wommelgem,https://immovlan.be/en/detail/apartment/for-sale/2160/wommelgem/rbv27957
29313,2160-wommelgem,https://immovlan.be/en/detail/apartment/for-sale/2160/wommelgem/rbv27956
29314,2160-wommelgem,https://immovlan.be/en/detail/residence/for-sale/2160/wommelgem/rbv27951
29315,2160-wommelgem,https://immovlan.be/en/detail/residence/for-sale/2160/wommelgem/vbd87211
29316,2160-wommelgem,https://immovlan.be/en/detail/residence/for-sale/2160/wommelgem/rbv27156
29317,2160-wommelgem,https://immovlan.be/en/detail/residence/for-sale/2160/wommelgem/rwc41802
29318,2160-wommelgem,https://immovlan.be/en/detail/residence/for-sale/2160/wommelgem/rbu97321
29319,2160-wommelgem,https://immovlan.be/en/detail/residence/for-sale/2160/wommelgem/rbu93924
29320,2160-wommelgem,https://immovlan.be/en/detail/residence/for-sale/2160/wommelgem/rwc41385
29321,2160-wommelgem,https://immovlan.be/en/detail/residence/for-sale/2160/wommelgem/rbu85544
29322,2160-wommelgem,https://immovlan.be/en/detail/apartment/for-sale/2160/wommelgem/rbu77744
29323,2160-wommelgem,https://immovlan.be/en/detail/apartment/for-sale/2160/wommelgem/rbu77721
29324,2160-wommelgem,https://immovlan.be/en/detail/apartment/for-sale/2160/wommelgem/rbu68134
29325,2160-wommelgem,https://immovlan.be/en/detail/residence/for-sale/2160/wommelgem/rbu65835
29326,2160-wommelgem,https://immovlan.be/en/detail/cottage/for-sale/2160/wommelgem/rbu36602
29327,2160-wommelgem,https://immovlan.be/en/detail/apartment/for-sale/2160/wommelgem/rbu02818
29328,2160-wommelgem,https://immovlan.be/en/detail/residence/for-sale/2160/wommelgem/rbt86976
29329,2160-wommelgem,https://immovlan.be/en/detail/investment-property/for-sale/2160/wommelgem/vaz80377
29330,2160-wommelgem,https://immovlan.be/en/detail/residence/for-sale/2160/wommelgem/rwc41692
29331,2160-wommelgem,https://immovlan.be/en/detail/duplex/for-sale/2160/wommelgem/rbv08435
29332,2160-wommelgem,https://immovlan.be/en/detail/residence/for-sale/2160/wommelgem/rbu28149
29333,2160-wommelgem,https://immovlan.be/en/detail/apartment/for-sale/2160/wommelgem/rbv06982
