id,zip,url
24576,8840-oostnieuwkerke,https://immovlan.be/en/detail/villa/for-sale/8840/staden/rbu73408
24577,8840-oostnieuwkerke,https://immovlan.be/en/detail/investment-property/for-sale/8840/staden/rbv09387
24578,8840-oostnieuwkerke,https://immovlan.be/en/detail/residence/for-sale/8840/staden/rbt74014
24579,8840-oostnieuwkerke,https://immovlan.be/en/detail/apartment/for-sale/8840/staden/rbu74362
24583,8840-oostnieuwkerke,https://immovlan.be/en/detail/apartment/for-sale/8840/staden/vbd47440
24584,8840-oostnieuwkerke,https://immovlan.be/en/detail/investment-property/for-sale/8840/staden/rbu60531
24585,8840-oostnieuwkerke,https://immovlan.be/en/detail/investment-property/for-sale/8840/staden/rbu60530
24587,8840-oostnieuwkerke,https://immovlan.be/en/detail/residence/for-sale/8840/staden/rbs08273
24588,8840-oostnieuwkerke,https://immovlan.be/en/detail/investment-property/for-sale/8840/staden/rbu94109
24589,8840-oostnieuwkerke,https://immovlan.be/en/detail/apartment/for-sale/8840/staden/vbd75625
