id,zip,url
6642,6690-bihain,https://immovlan.be/en/detail/penthouse/for-sale/6690/vielsalm/vbd91287
6643,6690-bihain,https://immovlan.be/en/detail/investment-property/for-sale/6690/vielsalm/vbd83509
6644,6690-bihain,https://immovlan.be/en/detail/master-house/for-sale/6690/vielsalm/vbd82760
6645,6690-bihain,https://immovlan.be/en/detail/villa/for-sale/6690/vielsalm/vbd71614
6646,6690-bihain,https://immovlan.be/en/detail/residence/for-sale/6690/vielsalm/vbd62029
6647,6690-bihain,https://immovlan.be/en/detail/duplex/for-sale/6690/vielsalm/vbd42613
6648,6690-bihain,https://immovlan.be/en/detail/residence/for-sale/6690/vielsalm/vbc73137
6649,6690-bihain,https://immovlan.be/en/detail/apartment/for-sale/6690/vielsalm/vbd20127
6650,6690-bihain,https://immovlan.be/en/detail/residence/for-sale/6690/vielsalm/vbd12566
6651,6690-bihain,https://immovlan.be/en/detail/duplex/for-sale/6690/vielsalm/vbd04536
6652,6690-bihain,https://immovlan.be/en/detail/investment-property/for-sale/6690/vielsalm/vbc60119
6653,6690-bihain,https://immovlan.be/en/detail/apartment/for-sale/6690/vielsalm/vbc19283
6654,6690-bihain,https://immovlan.be/en/detail/residence/for-sale/6690/vielsalm/vbd07762
6655,6690-bihain,https://immovlan.be/en/detail/villa/for-sale/6690/vielsalm/vbd07725
6656,6690-bihain,https://immovlan.be/en/detail/residence/for-sale/6690/vielsalm/vbd07713
6657,6690-bihain,https://immovlan.be/en/detail/villa/for-sale/6690/vielsalm/vbd07677
