id,zip,url
5186,3130-begijnendijk,https://immovlan.be/en/detail/residence/for-sale/3130/begijnendijk/rbv35062
5187,3130-begijnendijk,https://immovlan.be/en/detail/residence/for-sale/3130/begijnendijk/rbv31451
5188,3130-begijnendijk,https://immovlan.be/en/detail/mixed-building/for-sale/3130/begijnendijk/rbv15761
5189,3130-begijnendijk,https://immovlan.be/en/detail/residence/for-sale/3130/begijnendijk/rbv25937
5190,3130-begijnendijk,https://immovlan.be/en/detail/duplex/for-sale/3130/begijnendijk/rbv18215
5191,3130-begijnendijk,https://immovlan.be/en/detail/master-house/for-sale/3130/begijnendijk/rbu95709
5192,3130-begijnendijk,https://immovlan.be/en/detail/residence/for-sale/3130/begijnendijk/rbu90394
5193,3130-begijnendijk,https://immovlan.be/en/detail/residence/for-sale/3130/begijnendijk/rbu87033
5194,3130-begijnendijk,https://immovlan.be/en/detail/residence/for-sale/3130/begijnendijk/vbd39102
5195,3130-begijnendijk,https://immovlan.be/en/detail/residence/for-sale/3130/begijnendijk/rbu07470
5196,3130-begijnendijk,https://immovlan.be/en/detail/residence/for-sale/3130/begijnendijk/rbv10549
5197,3130-begijnendijk,https://immovlan.be/en/detail/master-house/for-sale/3130/begijnendijk/rbu95708
5198,3130-begijnendijk,https://immovlan.be/en/detail/residence/for-sale/3130/begijnendijk/rbu95623
