id,zip,url
86,9420-aaigem,https://immovlan.be/en/detail/residence/for-sale/9420/erpe-mere/vbd91356
87,9420-aaigem,https://immovlan.be/en/detail/residence/for-sale/9420/erpe-mere/vbd91355
88,9420-aaigem,https://immovlan.be/en/detail/residence/for-sale/9420/erpe-mere/rbv35500
89,9420-aaigem,https://immovlan.be/en/detail/residence/for-sale/9420/erpe-mere/rbv29993
90,9420-aaigem,https://immovlan.be/en/detail/villa/for-sale/9420/erpe-mere/rwc41858
91,9420-aaigem,https://immovlan.be/en/detail/residence/for-sale/9420/erpe-mere/rbu84806
92,9420-aaigem,https://immovlan.be/en/detail/residence/for-sale/9420/erpe-mere/rbu84805
93,9420-aaigem,https://immovlan.be/en/detail/investment-property/for-sale/9420/erpe-mere/rbv13163
94,9420-aaigem,https://immovlan.be/en/detail/villa/for-sale/9420/erpe-mere/rbu86381
96,9420-aaigem,https://immovlan.be/en/detail/residence/for-sale/9420/erpe-mere/rbv25275
97,9420-aaigem,https://immovlan.be/en/detail/residence/for-sale/9420/erpe-mere/rbv25271
98,9420-aaigem,https://immovlan.be/en/detail/residence/for-sale/9420/erpe-mere/vbd83294
99,9420-aaigem,https://immovlan.be/en/detail/residence/for-sale/9420/erpe-mere/vbd83293
100,9420-aaigem,https://immovlan.be/en/detail/residence/for-sale/9420/erpe-mere/rbv12461
101,9420-aaigem,https://immovlan.be/en/detail/residence/for-sale/9420/erpe-mere/rbv13164
103,9420-aaigem,https://immovlan.be/en/detail/residence/for-sale/9420/erpe-mere/rbv01223
104,9420-aaigem,https://immovlan.be/en/detail/residence/for-sale/9420/erpe-mere/rbv01222
105,9420-aaigem,https://immovlan.be/en/detail/residence/for-sale/9420/erpe-mere/rbv01219
106,9420-aaigem,https://immovlan.be/en/detail/residence/for-sale/9420/erpe-mere/rbu99678
108,9420-aaigem,https://immovlan.be/en/detail/residence/for-sale/9420/erpe-mere/rbu89717
110,9420-aaigem,https://immovlan.be/en/detail/villa/for-sale/9420/erpe-mere/rbu86385
111,9420-aaigem,https://immovlan.be/en/detail/residence/for-sale/9420/erpe-mere/vbd61571
113,9420-aaigem,https://immovlan.be/en/detail/residence/for-sale/9420/erpe-mere/rbu78217
114,9420-aaigem,https://immovlan.be/en/detail/residence/for-sale/9420/erpe-mere/rbu66750
116,9420-aaigem,https://immovlan.be/en/detail/residence/for-sale/9420/erpe-mere/rbu62410
117,9420-aaigem,https://immovlan.be/en/detail/residence/for-sale/9420/erpe-mere/rbu17111
118,9420-aaigem,https://immovlan.be/en/detail/residence/for-sale/9420/erpe-mere/vbd16226
119,9420-aaigem,https://immovlan.be/en/detail/duplex/for-sale/9420/erpe-mere/rbu11976
120,9420-aaigem,https://immovlan.be/en/detail/residence/for-sale/9420/erpe-mere/rbt99501
121,9420-aaigem,https://immovlan.be/en/detail/residence/for-sale/9420/erpe-mere/rbt82126
122,9420-aaigem,https://immovlan.be/en/detail/residence/for-sale/9420/erpe-mere/rbt68678
123,9420-aaigem,https://immovlan.be/en/detail/residence/for-sale/9420/erpe-mere/rbt37453
124,9420-aaigem,https://immovlan.be/en/detail/residence/for-sale/9420/erpe-mere/rbt14921
125,9420-aaigem,https://immovlan.be/en/detail/residence/for-sale/9420/erpe-mere/rwc39039
126,9420-aaigem,https://immovlan.be/en/detail/residence/for-sale/9420/erpe-mere/rbv10615
